Provinsi,Kab Kota,Kecamatan,Desa,Tanggal,Waktu,Satelit,Confidence,Latitude,Longitude,TN,TX,TAVG,RR,FF_AVG
Sulawesi Tenggara,KONAWE SELATAN,Mowila,Tetesingi,20-10-2024,12:44 WIB,NASA-NOAA20,Medium,-4,12616,22.8,,28.8,0.0,1.0
Sulawesi Tenggara,KONAWE SELATAN,Mowila,Wanuakongga,21-10-2024,12:25 WIB,NASA-NOAA20,Medium,-4,546,23.0,,28.9,0.0,2.0
Sulawesi Tenggara,KONAWE SELATAN,Mowila,Wanuakongga,30-12-2024,12:12 WIB,NASA-NOAA20,Medium,-4,7717,24.0,,27.4,0.5,1.0
Sulawesi Tenggara,KONAWE SELATAN,Palangga,Alakaya,20-10-2024,12:44 WIB,NASA-NOAA20,Medium,-4,29025,22.8,,28.8,0.0,1.0
Sulawesi Tenggara,KONAWE SELATAN,Palangga,Alakaya,26-09-2024,11:53 WIB,NASA-NOAA20,Medium,-4,28122,23.4,,28.2,0.0,1.0
Sulawesi Tenggara,KONAWE SELATAN,Palangga,Alakaya,28-10-2024,11:55 WIB,NASA-NOAA20,Medium,-4,26759,22.2,,27.5,0.0,1.0
Sulawesi Tenggara,KONAWE SELATAN,Palangga,Kiaea,05-10-2024,12:23 WIB,NASA-NOAA20,Medium,-4,3643,23.0,,27.6,40.1,1.0
Sulawesi Tenggara,KONAWE SELATAN,Palangga,Onembute,12-09-2024,12:55 WIB,NASA-NOAA20,Medium,-4,31848,20.8,,26.5,0.0,1.0
Sulawesi Tenggara,KONAWE SELATAN,Palangga,Watudemba,17-10-2024,11:59 WIB,NASA-NOAA20,Medium,-4,40457,22.2,,28.0,0.0,1.0
Sulawesi Tenggara,KONAWE SELATAN,Palangga,Watudemba,30-09-2024,12:18 WIB,NASA-NOAA20,Medium,-4,40626,23.0,,28.5,0.0,1.0
Sulawesi Tenggara,KONAWE SELATAN,Palangga Selatan,Kelurahan Amondo,16-08-2024,00:24 WIB,NASA-NOAA20,Medium,-4,40895,20.2,,24.8,0.0,1.0
Sulawesi Tenggara,KONAWE SELATAN,Palangga Selatan,Koeono,14-09-2024,12:18 WIB,NASA-NOAA20,Medium,-4,42923,20.0,,25.8,0.0,2.0
Sulawesi Tenggara,KONAWE SELATAN,Palangga Selatan,Koeono,24-10-2024,11:27 WIB,NASA-NOAA20,Medium,-4,41192,23.8,,28.8,0.0,2.0
Sulawesi Tenggara,KONAWE SELATAN,Palangga Selatan,Koeono,30-09-2024,12:18 WIB,NASA-NOAA20,Medium,-4,40957,23.0,,28.5,0.0,1.0
Sulawesi Tenggara,KONAWE SELATAN,Palangga Selatan,Lalowua,21-10-2024,12:25 WIB,NASA-NOAA20,Medium,-4,41551,23.0,,28.9,0.0,2.0
Sulawesi Tenggara,KONAWE SELATAN,Palangga Selatan,Parasi,14-09-2024,12:18 WIB,NASA-NOAA20,Medium,-4,40307,20.0,,25.8,0.0,2.0
Sulawesi Tenggara,KONAWE SELATAN,Palangga Selatan,Wawo Wonua,03-11-2024,11:40 WIB,NASA-NOAA20,Medium,-4,3668,22.4,,26.8,37.6,1.0
Sulawesi Tenggara,KONAWE SELATAN,Ranomeeto,Onewila,31-10-2024,12:38 WIB,NASA-NOAA20,Medium,-4,7018,23.2,,29.0,0.0,2.0
Sulawesi Tenggara,KONAWE SELATAN,Tinanggea,Kelurahan Ngapaah,24-08-2024,12:14 WIB,NASA-NOAA20,Medium,-4,44484,22.0,,30.9,8888.0,1.0
Sulawesi Tenggara,KONAWE SELATAN,Tinanggea,Lapulu,27-10-2024,12:12 WIB,NASA-NOAA20,Medium,-4,46027,23.2,,29.4,0.0,1.0
Sulawesi Tenggara,KONAWE SELATAN,Tinanggea,Lapulu,29-08-2024,12:21 WIB,NASA-NOAA20,Medium,-4,44461,21.8,,25.4,2.2,1.0
Sulawesi Tenggara,KONAWE SELATAN,Tinanggea,Matambawi,10-09-2024,11:55 WIB,NASA-NOAA20,Medium,-4,44879,19.8,,26.3,0.0,1.0
Sulawesi Tenggara,KONAWE SELATAN,Tinanggea,Matambawi,16-10-2024,12:18 WIB,NASA-NOAA20,Medium,-4,43939,23.5,,28.1,2.9,1.0
Sulawesi Tenggara,KONAWE SELATAN,Tinanggea,Matambawi,27-10-2024,12:12 WIB,NASA-NOAA20,Medium,-4,46309,23.2,,29.4,0.0,1.0
Sulawesi Tenggara,KONAWE SELATAN,Tinanggea,Matambawi,28-10-2024,11:55 WIB,NASA-NOAA20,Medium,-4,45796,22.2,,27.5,0.0,1.0
Sulawesi Tenggara,KONAWE SELATAN,Tinanggea,Matandahi,16-10-2024,12:18 WIB,NASA-NOAA20,Medium,-4,45532,23.5,,28.1,2.9,1.0
Sulawesi Tenggara,KONAWE SELATAN,Tinanggea,Moolo Indah,18-09-2024,12:44 WIB,NASA-NOAA20,Medium,-4,40292,21.8,,26.8,0.0,1.0
Sulawesi Tenggara,KONAWE SELATAN,Tinanggea,Moolo Indah,24-08-2024,12:14 WIB,NASA-NOAA20,Medium,-4,43256,22.0,,30.9,8888.0,1.0
Sulawesi Tenggara,KONAWE SELATAN,Tinanggea,Roraya,05-10-2024,12:23 WIB,NASA-NOAA20,Medium,-4,41573,23.0,,27.6,40.1,1.0
Sulawesi Tenggara,KONAWE SELATAN,Tinanggea,Roraya,19-09-2024,12:23 WIB,NASA-NOAA20,Medium,-4,44699,24.8,,28.5,0.0,1.0
Sulawesi Tenggara,KONAWE SELATAN,Tinanggea,Tatangge,31-10-2024,12:38 WIB,NASA-NOAA20,Medium,-4,47437,23.2,,29.0,0.0,2.0
Sulawesi Tenggara,KONAWE SELATAN,Tinanggea,Wadonggo,18-09-2024,12:44 WIB,NASA-NOAA20,Medium,-4,39965,21.8,,26.8,0.0,1.0
Sulawesi Tenggara,KONAWE SELATAN,Tinanggea,Wadonggo,19-09-2024,12:23 WIB,NASA-NOAA20,Medium,-4,46867,24.8,,28.5,0.0,1.0
Sulawesi Tenggara,KONAWE SELATAN,Tinanggea,Wadonggo,29-09-2024,12:38 WIB,NASA-NOAA20,Medium,-4,44542,24.0,,28.4,0.4,1.0
Sulawesi Tenggara,KONAWE SELATAN,Wolasi,Leleka,10-09-2024,11:55 WIB,NASA-NOAA20,Medium,-4,2309,19.8,,26.3,0.0,1.0
Sulawesi Tenggara,KONAWE SELATAN,Wolasi,Leleka,20-10-2024,12:44 WIB,NASA-NOAA20,Medium,-4,21828,22.8,,28.8,0.0,1.0
Sulawesi Tenggara,KONAWE SELATAN,Wolasi,Wolasi,17-10-2024,11:59 WIB,NASA-NOAA20,Medium,-4,18761,22.2,,28.0,0.0,1.0
Sulawesi Tenggara,KONAWE SELATAN,Wolasi,Wolasi,19-11-2024,11:40 WIB,NASA-NOAA20,Medium,-4,19659,24.0,,29.2,8888.0,1.0
Sulawesi Tenggara,KONAWE SELATAN,Wolasi,Wolasi,21-10-2024,12:25 WIB,NASA-NOAA20,Medium,-4,18561,23.0,,28.9,0.0,2.0
Sulawesi Tenggara,KOTA BAU BAU,Betoambari,Kelurahan Labalawa,10-08-2024,08:17 WIB,NASA-MODIS,Medium,-5,51575,21.8,31.7,26.0,0.0,2.0
Sulawesi Tenggara,KOTA BAU BAU,Sorawolio,Kelurahan Kaisabu Baru,09-10-2024,12:50 WIB,NASA-NOAA20,High,-5,4472,24.6,34.4,29.0,8888.0,2.0
Sulawesi Tenggara,KOTA BAU BAU,Betoambari,Kelurahan Labalawa,20-08-2024,11:49 WIB,NASA-NOAA20,Medium,-5,5255,22.0,33.6,26.8,0.0,2.0
Sulawesi Tenggara,KOTA BAU BAU,Bungi,Kelurahan Waliabuku,05-10-2024,12:23 WIB,NASA-NOAA20,Medium,-5,38257,23.6,34.5,28.2,0.0,1.0
Sulawesi Tenggara,KOTA BAU BAU,Bungi,Kelurahan Waliabuku,31-10-2024,12:38 WIB,NASA-NOAA20,Medium,-5,38335,25.4,36.6,30.4,0.9,2.0
Sulawesi Tenggara,KOTA BAU BAU,Lea-Lea,Kelurahan Palabusa,01-08-2024,12:44 WIB,NASA-NOAA20,Medium,-5,35095,23.6,32.2,26.8,0.0,2.0
Sulawesi Tenggara,KOTA BAU BAU,Sorawolio,Kelurahan Gonda Baru,04-10-2024,12:44 WIB,NASA-NOAA20,Medium,-5,43634,23.8,34.0,28.4,0.0,1.0
Sulawesi Tenggara,KOTA BAU BAU,Sorawolio,Kelurahan Gonda Baru,05-10-2024,12:23 WIB,NASA-NOAA20,Medium,-5,4473,23.6,34.5,28.2,0.0,1.0
Sulawesi Tenggara,KOTA BAU BAU,Sorawolio,Kelurahan Kaisabu Baru,04-10-2024,12:44 WIB,NASA-NOAA20,Medium,-5,4615,23.8,34.0,28.4,0.0,1.0
Sulawesi Tenggara,KOTA BAU BAU,Sorawolio,Kelurahan Kaisabu Baru,05-10-2024,12:23 WIB,NASA-NOAA20,Medium,-5,45437,23.6,34.5,28.2,0.0,1.0
Sulawesi Tenggara,KOTA BAU BAU,Sorawolio,Kelurahan Kaisabu Baru,26-09-2024,11:53 WIB,NASA-NOAA20,Medium,-5,44705,24.4,34.4,29.2,0.0,2.0
Sulawesi Tenggara,KOTA BAU BAU,Sorawolio,Kelurahan Kaisabu Baru,27-10-2024,12:12 WIB,NASA-NOAA20,Medium,-5,45026,24.0,34.0,29.6,0.0,2.0
Sulawesi Tenggara,KOTA BAU BAU,Sorawolio,Kelurahan Kaisabu Baru,30-09-2024,12:18 WIB,NASA-NOAA20,Medium,-5,46493,24.0,35.0,29.0,0.0,2.0
Sulawesi Tenggara,KOTA KENDARI,Poasia,Kelurahan Andonohu,16-09-2024,11:40 WIB,NASA-NOAA20,High,-4,6149,22.6,31.7,27.1,0.0,1.0
Sulawesi Tenggara,KOTA KENDARI,Abeli,Kelurahan Abeli,24-09-2024,12:31 WIB,NASA-NOAA20,Medium,-3,99308,25.3,33.1,29.2,0.0,1.0
Sulawesi Tenggara,KOTA KENDARI,Abeli,Kelurahan Abeli,26-09-2024,11:55 WIB,NASA-NOAA20,Medium,-3,99446,24.6,32.5,28.3,0.0,1.0
Sulawesi Tenggara,KOTA KENDARI,Kambu,Kelurahan Mokoau,09-09-2024,12:12 WIB,NASA-NOAA20,Medium,-4,4671,25.2,32.5,27.9,8888.0,1.0
Sulawesi Tenggara,KOTA KENDARI,Kambu,Kelurahan Mokoau,30-10-2024,00:17 WIB,NASA-NOAA20,Medium,-4,6246,25.0,33.4,28.9,0.0,1.0
Sulawesi Tenggara,KOTA KENDARI,Kendari,Kelurahan Mata,06-11-2024,12:27 WIB,NASA-NOAA20,Medium,-3,96393,25.0,32.4,28.3,2.4,1.0
Sulawesi Tenggara,KOTA KENDARI,Poasia,Kelurahan Andonohu,23-10-2024,11:49 WIB,NASA-NOAA20,Medium,-4,6148,25.0,34.8,29.0,7.0,1.0
Sulawesi Utara,KEPULAUAN SANGIHE,Tahuna Timur,Tona I,16-11-2024,08:13 WIB,NASA-MODIS,Medium,3,60966,24.8,31.7,27.6,0.0,2.0
Sulawesi Utara,KOTA BITUNG,Madidir,Wangurer Barat,09-11-2024,08:28 WIB,NASA-MODIS,Medium,1,45047,22.6,32.8,27.6,21.9,1.0
Sulawesi Utara,KOTA BITUNG,Maesa,Kakenturan Satu,08-10-2024,08:24 WIB,NASA-MODIS,Medium,1,45104,25.0,31.5,28.8,13.6,2.0
Sulawesi Utara,KOTA MANADO,Mapanget,Buha,08-10-2024,08:24 WIB,NASA-MODIS,Medium,1,53899,22.0,33.2,28.6,0.2,2.0
Sulawesi Utara,KOTA MANADO,Mapanget,Buha,13-10-2024,08:28 WIB,NASA-MODIS,Medium,1,53919,23.0,32.4,28.7,0.0,1.0
Sulawesi Utara,KOTA MANADO,Mapanget,Buha,20-10-2024,08:15 WIB,NASA-MODIS,Medium,1,5414,23.0,33.8,28.4,0.0,2.0
Sulawesi Utara,KOTA MANADO,Mapanget,Paniki Bawah,13-10-2024,08:28 WIB,NASA-MODIS,Medium,1,53773,23.0,32.4,28.7,0.0,1.0
Sulawesi Utara,KOTA MANADO,Mapanget,Paniki Bawah,23-10-2024,08:37 WIB,NASA-MODIS,Medium,1,5379,23.0,34.4,30.2,0.0,2.0
Sulawesi Utara,KOTA MANADO,Mapanget,Paniki Bawah,29-11-2024,11:53 WIB,NASA-NOAA20,Medium,1,51153,23.8,32.1,27.7,6.0,1.0
Sulawesi Utara,MINAHASA UTARA,Kalawat,Kolongan Tetempangan,20-12-2024,11:59 WIB,NASA-NOAA20,Medium,1,46727,26.0,32.4,28.5,2.9,1.0
Sulawesi Utara,MINAHASA UTARA,Kalawat,Watutumou Tiga,20-12-2024,11:59 WIB,NASA-NOAA20,Medium,1,47018,26.0,32.4,28.5,2.9,1.0
Sulawesi Utara,MINAHASA UTARA,Kema,Makalisung,29-10-2024,11:36 WIB,NASA-NOAA20,Medium,1,29472,22.8,34.4,28.2,8888.0,1.0
Sulawesi Utara,MINAHASA UTARA,Likupang Timur,Marinsow,11-10-2024,12:14 WIB,NASA-NOAA20,Medium,1,66331,22.8,35.0,29.5,0.0,2.0
Sulawesi Utara,MINAHASA UTARA,Wori,Lansa,29-10-2024,11:36 WIB,NASA-NOAA20,Medium,1,64443,22.8,34.4,28.2,8888.0,1.0
